"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"2020459117","7/30/2020","7/30/2020","7/30/2020","1155 S CHEROKEE ST                                ","3143076.00","1678660.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020459136","7/30/2020","7/30/2020","7/30/2020","1660 E 40TH AVE                                   ","3149731.00","1706807.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020459655","7/29/2020","7/29/2020","7/29/2020","1335 N SANTA FE DR                                ","3140952.00","1693845.00","1","123","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2020459708","7/29/2020","7/29/2020","7/29/2020","7289 E HAMPDEN AVE                                ","3167907.00","1663479.00","3","323","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2020461239","7/31/2020","7/31/2020","7/31/2020","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020461262","7/31/2020","7/31/2020","7/31/2020","310 N ST PAUL ST                                  ","3154517.00","1688064.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202046773","1/21/2020","1/1/1900","1/21/2020","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","2301    ","THEFT - PICK POCKET","Larceny","INDUSTRY","","","",""
"2020470082","8/4/2020","8/4/2020","8/4/2020","777 N CANOSA CT                                   ","3134947.00","1690779.00","1","122","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202047072","1/21/2020","1/1/1900","1/21/2020","6858 E EVANS AVE                                  ","3166313.00","1672406.00","3","323","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2020472544","8/3/2020","8/5/2020","8/5/2020","400 S LIPAN ST                                    ","3140340.00","1683612.00","4","412","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020474701","8/5/2020","8/6/2020","8/6/2020","2120 S BIRCH ST                                   ","3158750.00","1672343.00","3","314","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020474769","8/6/2020","8/6/2020","8/6/2020","1285 S BANNOCK ST                                 ","3143361.00","1677790.00","3","313","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2020478447","8/8/2020","1/1/1900","8/8/2020","4394 N GRAPE ST                                   ","3161830.00","1708713.00","2","221","5213    ","WEAPON- UNLAWFUL DISCHARGE OF","Weapons Offense","INDUSTRY","","","",""
"2020478599","8/8/2020","8/8/2020","8/8/2020","3835 N ELM ST                                     ","3160333.00","1705867.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020480261","8/9/2020","1/1/1900","8/9/2020","5775 E 39TH AVE                                   ","3162808.00","1706395.00","2","221","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2020482585","8/5/2020","8/10/2020","8/10/2020","4910 N FOX ST                                     ","3142299.00","1711417.00","1","112","2203    ","BURG/AUTO THEFT-BUSN W/ FORCE","Burglary","INDUSTRY","","","",""
"2020484189","8/10/2020","1/1/1900","8/10/2020","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","5312    ","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","","","",""
"2020484189","8/10/2020","1/1/1900","8/10/2020","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2020484483","8/11/2020","1/1/1900","8/11/2020","1403 S SANTA FE DR                                ","3142845.00","1677019.00","3","313","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2020485042","8/11/2020","1/1/1900","8/11/2020","432 S BROADWAY ST                                 ","3144200.00","1683431.00","3","312","2604    ","FRAUD - CRIMINAL IMPERSONATION","All Other Crimes","NON-INDUSTRY","","","",""
"2020485938","8/11/2020","1/1/1900","8/11/2020","8151 E COLFAX AVE                                 ","3170674.00","1695109.00","2","223","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2020487339","8/11/2020","8/11/2020","8/12/2020","4725 N OAKLAND ST                                 ","3182374.00","1710838.00","5","511","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020491364","8/14/2020","8/14/2020","8/14/2020","419 W 13TH AVE                                    ","3142462.00","1693725.00","6","611","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020494366","8/15/2020","1/1/1900","8/15/2020","2119 LARIMER ST                                   ","3143046.00","1700065.00","6","612","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020494366","8/15/2020","1/1/1900","8/15/2020","2119 LARIMER ST                                   ","3143046.00","1700065.00","6","612","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020499664","8/18/2020","8/18/2020","8/18/2020","7289 E HAMPDEN AVE                                ","3167907.00","1663479.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"20205002130","5/26/2020","1/1/1900","6/5/2020","5201 W 48TH AVE                                   ","3125451.00","1710769.00","1","111","1316","THREATS TO INJURE","All Other Crimes","NON-INDUSTRY","","","",""
"2020501549","8/19/2020","8/19/2020","8/19/2020","4571 N IVY ST                                     ","3162941.00","1709422.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020501556","8/19/2020","8/19/2020","8/19/2020","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202050290","1/23/2020","1/23/2020","1/23/2020","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020509452","8/22/2020","1/1/1900","8/22/2020","4620 N PEORIA ST                                  ","3183815.00","1709739.00","5","521","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","","","",""
"2020510213","8/23/2020","8/23/2020","8/23/2020","2020 S BROADWAY ST                                ","3144349.00","1672869.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020516890","8/24/2020","8/24/2020","8/26/2020","12585 E 39TH AVE                                  ","3185057.00","1706549.00","5","512","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020522567","8/29/2020","8/29/2020","8/29/2020","6651 N TOWER RD                                   ","3204443.00","1723419.00","5","522","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020522755","8/29/2020","8/29/2020","8/29/2020","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020527901","8/31/2020","1/1/1900","8/31/2020","800 PARK AVEW                                     ","3144849.00","1699351.00","6","621","5707    ","CRIMINAL TRESPASSING","All Other Crimes","NON-INDUSTRY","","","",""
"2020528840","9/1/2020","1/1/1900","9/1/2020","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020528898","9/1/2020","1/1/1900","9/1/2020","4995 N LIMA ST                                    ","3180691.00","1712479.00","5","511","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"2020529052","9/1/2020","9/1/2020","9/1/2020","1410 S SANTA FE DR                                ","3143011.00","1676961.00","3","313","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020530503","9/2/2020","9/2/2020","9/2/2020","432 S BROADWAY ST                                 ","3144200.00","1683431.00","3","312","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020534533","9/4/2020","9/4/2020","9/4/2020","2042 S BANNOCK ST                                 ","3143656.00","1672758.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020534571","9/4/2020","9/4/2020","9/4/2020","6858 E EVANS AVE                                  ","3166313.00","1672406.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020536019","9/2/2020","9/4/2020","9/4/2020","240 S MONACO ST                                   ","3165698.00","1685064.00","3","321","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2020539425","9/6/2020","1/1/1900","9/6/2020","2863 LARIMER ST                                   ","3145640.00","1702618.00","2","211","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","","","",""
"2020540350","9/7/2020","9/7/2020","9/7/2020","1406 W 38TH AVE                                   ","3139616.00","1705428.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020540597","9/7/2020","1/1/1900","9/7/2020","3435 S YOSEMITE ST                                ","3173094.00","1663993.00","3","323","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020542803","8/22/2020","1/1/1900","9/8/2020","4300 E 51ST AVE                                   ","3158050.00","1712525.00","2","221","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020543607","9/9/2020","9/9/2020","9/9/2020","7739 E COLFAX AVE                                 ","3169284.00","1695129.00","2","223","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020543612","9/9/2020","9/9/2020","9/9/2020","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020547393","9/11/2020","9/11/2020","9/11/2020","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020549417","9/12/2020","9/12/2020","9/12/2020","4773 N FOX ST                                     ","3142062.00","1710572.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020549437","9/12/2020","9/12/2020","9/12/2020","1538 WAZEE ST                                     ","3140466.00","1698722.00","6","612","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020549572","9/12/2020","9/12/2020","9/12/2020","1233 W ALAMEDA AVE                                ","3140049.00","1684381.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020549721","9/12/2020","9/12/2020","9/12/2020","1131 S BANNOCK ST                                 ","3143428.00","1678832.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020552729","9/13/2020","9/13/2020","9/13/2020","2490 W 2ND AVE                                    ","3135859.00","1686988.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020552968","9/14/2020","9/14/2020","9/14/2020","2042 S BANNOCK ST                                 ","3143656.00","1672758.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020553128","9/13/2020","9/14/2020","9/14/2020","7289 E HAMPDEN AVE                                ","3167907.00","1663479.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020553465","9/14/2020","1/1/1900","9/14/2020","82 S FEDERAL BLVD                                 ","3133690.00","1685664.00","4","411","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020553633","9/14/2020","9/14/2020","9/14/2020","6359 E EVANS AVE                                  ","3164786.00","1672602.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020557030","9/16/2020","9/16/2020","9/16/2020","2675 W 38TH AVE                                   ","3134819.00","1705508.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020563721","9/14/2020","9/14/2020","9/19/2020","8151 E COLFAX AVE                                 ","3170674.00","1695109.00","2","223","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2020564477","9/19/2020","1/1/1900","9/19/2020","4305 N BRIGHTON BLVD                              ","3148956.00","1708556.00","2","212","5299    ","WEAPON - OTHER VIOL","Weapons Offense","NON-INDUSTRY","","","",""
"2020571585","9/20/2020","1/1/1900","9/23/2020","1724 S BROADWAY ST                                ","3144330.00","1674865.00","3","313","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2020573080","9/24/2020","9/24/2020","9/24/2020","11975 E 40TH AVE                                  ","3182912.00","1707217.00","5","512","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020573084","9/24/2020","9/24/2020","9/24/2020","2262 S BROADWAY ST                                ","3144351.00","1671325.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020573184","9/24/2020","9/24/2020","9/24/2020","10625 E 51ST AVE                                  ","3178574.00","1713537.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020577218","9/25/2020","9/25/2020","9/25/2020","4 S SANTA FE DR                                   ","3141148.00","1686225.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020582324","9/28/2020","9/28/2020","9/28/2020","1881 S BROADWAY ST                                ","3144164.00","1673875.00","3","313","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2020582980","9/29/2020","9/29/2020","9/29/2020","2001 S BROADWAY ST                                ","3144120.00","1673026.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020583819","9/27/2020","9/27/2020","9/29/2020","1233 W ALAMEDA AVE                                ","3140049.00","1684381.00","4","411","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2020585233","9/30/2020","9/30/2020","9/30/2020","5475 N PEORIA ST                                  ","3183035.00","1715021.00","5","511","2304    ","THEFT - PARTS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2020589344","10/2/2020","1/1/1900","10/2/2020","3054 LARIMER ST                                   ","3146378.00","1703160.00","2","211","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"2020589344","10/2/2020","1/1/1900","10/2/2020","3054 LARIMER ST                                   ","3146378.00","1703160.00","2","211","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","","","",""
"2020593261","10/4/2020","10/4/2020","10/4/2020","120 S KALAMATH ST                                 ","3140719.00","1685494.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020593618","10/4/2020","1/1/1900","10/4/2020","3770 N JOLIET ST                                  ","3179939.00","1706013.00","5","512","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2020594817","10/5/2020","10/5/2020","10/5/2020","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020597647","10/6/2020","1/1/1900","10/6/2020","2042 ARAPAHOE ST                                  ","3143416.00","1699249.00","6","611","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"202059817","1/26/2020","1/26/2020","1/27/2020","2268 S DELAWARE ST                                ","3143012.00","1671321.00","3","313","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"20206000915","1/25/2020","1/25/2020","1/25/2020","2863 LARIMER ST                                   ","3145640.00","1702618.00","2","211","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"20206003146","2/19/2020","2/19/2020","3/26/2020","2949 W ALAMEDA AVE                                ","3133738.00","1684368.00","4","411","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"20206004594","4/24/2020","4/24/2020","4/24/2020","755 S FEDERAL BLVD                                ","3133515.00","1681258.00","4","412","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"20206006363","5/30/2020","5/30/2020","5/30/2020","5201 W 48TH AVE                                   ","3125451.00","1710769.00","1","111","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"20206007618","6/20/2020","6/20/2020","6/22/2020","5156 N CLARKSON ST                                ","3146986.00","1713202.00","1","112","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"20206007618","6/20/2020","6/20/2020","6/22/2020","5156 N CLARKSON ST                                ","3146986.00","1713202.00","1","112","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"20206009289","7/23/2020","7/23/2020","7/23/2020","734 N SHERIDAN BLVD                               ","3125934.00","1690577.00","1","122","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020603121","10/9/2020","10/9/2020","10/9/2020","1350 S SHERIDAN BLVD                              ","3125828.00","1677226.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020605417","10/10/2020","10/10/2020","10/10/2020","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020611556","10/13/2020","1/1/1900","10/13/2020","4690 N BRIGHTON BLVD                              ","3149975.00","1710084.00","2","212","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2020612063","9/28/2020","1/1/1900","10/13/2020","4785 N ELATI ST                                   ","3142364.00","1710518.00","1","112","2399    ","THEFT - STLN VEHICLE - TRAILER","Larceny","NON-INDUSTRY","","","",""
"20206434","1/3/2020","1/1/1900","1/3/2020","1201 20TH ST                                      ","3142928.00","1699409.00","6","612","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"202065877","1/29/2020","1/30/2020","1/30/2020","1568 S FEDERAL BLVD                               ","3133861.00","1675958.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202065883","1/30/2020","1/30/2020","1/30/2020","2426 S FEDERAL BLVD                               ","3133762.00","1670216.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"20206594","1/3/2020","1/3/2020","1/3/2020","3555 S YOSEMITE ST                                ","3173020.00","1662878.00","3","324","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"20207339","1/4/2020","1/4/2020","1/4/2020","6858 E EVANS AVE                                  ","3166313.00","1672406.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"20207839","1/3/2020","1/3/2020","1/4/2020","1798 W MISSISSIPPI AVE                            ","3138325.00","1678939.00","4","422","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","INDUSTRY","","","",""
"202079212","2/5/2020","1/1/1900","2/5/2020","4455 N GARFIELD ST                                ","3156161.00","1708907.00","2","212","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"20208696","1/4/2020","1/1/1900","1/4/2020","2042 ARAPAHOE ST                                  ","3143416.00","1699249.00","6","611","2604    ","FRAUD - CRIMINAL IMPERSONATION","All Other Crimes","INDUSTRY","","","",""
"202091343","2/11/2020","2/11/2020","2/11/2020","1135 S JASON ST                                   ","3140880.00","1678789.00","4","422","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"202093530","2/12/2020","1/1/1900","2/12/2020","5070 N OAKLAND ST                                 ","3182596.00","1713214.00","5","511","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"202095312","2/12/2020","1/1/1900","2/13/2020","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2799    ","THEFT - EMBEZZLE","All Other Crimes","INDUSTRY","","","",""
